hour,susceptible,infected,quarantined,recovered,deceased
2690,91737,4336,975,2349,603
2691,91737,4336,975,2349,603
2692,91737,4336,975,2349,603
2693,91737,4336,975,2349,603
2694,91737,4336,975,2349,603
2695,91706,4367,975,2349,603
2696,91677,4396,975,2349,603
2697,91654,4419,975,2349,603
2698,91639,4434,975,2349,603
2699,91617,4456,975,2349,603
2700,91599,4474,975,2349,603
2701,91574,4499,975,2349,603
2702,91558,4515,975,2349,603
2703,91546,4527,975,2349,603
2704,91524,4549,975,2349,603
2705,91507,4566,975,2349,603
2706,91477,4596,975,2349,603
2707,91448,4625,975,2349,603
2708,91408,4665,975,2349,603
2709,91370,4703,975,2349,603
2710,91331,4742,975,2349,603
2711,91331,4742,839,2451,637
2712,91331,4582,999,2451,637
2713,91331,4582,999,2451,637
2714,91331,4582,999,2451,637
2715,91331,4582,999,2451,637
2716,91331,4582,999,2451,637
2717,91331,4582,999,2451,637
2718,91331,4582,999,2451,637
2719,91280,4633,999,2451,637
2720,91245,4668,999,2451,637
2721,91230,4683,999,2451,637
2722,91218,4695,999,2451,637
2723,91189,4724,999,2451,637
2724,91178,4735,999,2451,637
2725,91158,4755,999,2451,637
2726,91140,4773,999,2451,637
2727,91124,4789,999,2451,637
2728,91106,4807,999,2451,637
2729,91087,4826,999,2451,637
2730,91051,4862,999,2451,637
2731,91005,4908,999,2451,637
2732,90980,4933,999,2451,637
2733,90950,4963,999,2451,637
2734,90918,4995,999,2451,637
2735,90918,4995,826,2581,680
2736,90918,4835,986,2581,680
2737,90918,4835,986,2581,680
2738,90918,4835,986,2581,680
2739,90918,4835,986,2581,680
2740,90918,4835,986,2581,680
2741,90918,4835,986,2581,680
2742,90918,4835,986,2581,680
2743,90866,4887,986,2581,680
2744,90823,4930,986,2581,680
2745,90808,4945,986,2581,680
2746,90782,4971,986,2581,680
2747,90759,4994,986,2581,680
2748,90738,5015,986,2581,680
2749,90719,5034,986,2581,680
2750,90695,5058,986,2581,680
2751,90667,5086,986,2581,680
2752,90638,5115,986,2581,680
2753,90612,5141,986,2581,680
2754,90578,5175,986,2581,680
2755,90536,5217,986,2581,680
2756,90494,5259,986,2581,680
2757,90464,5289,986,2581,680
2758,90431,5322,986,2581,680
2759,90431,5322,832,2706,709
2760,90431,5162,992,2706,709
2761,90431,5162,992,2706,709
2762,90431,5162,992,2706,709
2763,90431,5162,992,2706,709
2764,90431,5162,992,2706,709
2765,90431,5162,992,2706,709
2766,90431,5162,992,2706,709
2767,90374,5219,992,2706,709
2768,90329,5264,992,2706,709
2769,90302,5291,992,2706,709
2770,90289,5304,992,2706,709
2771,90271,5322,992,2706,709
2772,90247,5346,992,2706,709
2773,90221,5372,992,2706,709
2774,90200,5393,992,2706,709
2775,90181,5412,992,2706,709
2776,90158,5435,992,2706,709
2777,90134,5459,992,2706,709
2778,90096,5497,992,2706,709
2779,90039,5554,992,2706,709
2780,90007,5586,992,2706,709
2781,89955,5638,992,2706,709
2782,89896,5697,992,2706,709
2783,89896,5697,823,2846,738
2784,89896,5477,1043,2846,738
2785,89896,5477,1043,2846,738
2786,89896,5477,1043,2846,738
2787,89896,5477,1043,2846,738
2788,89896,5477,1043,2846,738
2789,89896,5477,1043,2846,738
2790,89896,5477,1043,2846,738
2791,89841,5532,1043,2846,738
2792,89795,5578,1043,2846,738
2793,89768,5605,1043,2846,738
2794,89750,5623,1043,2846,738
2795,89726,5647,1043,2846,738
2796,89702,5671,1043,2846,738
2797,89682,5691,1043,2846,738
2798,89661,5712,1043,2846,738
2799,89646,5727,1043,2846,738
2800,89626,5747,1043,2846,738
2801,89590,5783,1043,2846,738
2802,89546,5827,1043,2846,738
2803,89507,5866,1043,2846,738
2804,89458,5915,1043,2846,738
2805,89413,5960,1043,2846,738
2806,89365,6008,1043,2846,738
2807,89365,6008,863,2989,775
2808,89365,5804,1067,2989,775
2809,89365,5804,1067,2989,775
2810,89365,5804,1067,2989,775
2811,89365,5804,1067,2989,775
2812,89365,5804,1067,2989,775
2813,89365,5804,1067,2989,775
2814,89365,5804,1067,2989,775
2815,89311,5858,1067,2989,775
2816,89266,5903,1067,2989,775
2817,89242,5927,1067,2989,775
2818,89219,5950,1067,2989,775
2819,89194,5975,1067,2989,775
2820,89165,6004,1067,2989,775
2821,89142,6027,1067,2989,775
2822,89116,6053,1067,2989,775
2823,89092,6077,1067,2989,775
2824,89062,6107,1067,2989,775
2825,89025,6144,1067,2989,775
2826,88989,6180,1067,2989,775
2827,88946,6223,1067,2989,775
2828,88889,6280,1067,2989,775
2829,88830,6339,1067,2989,775
2830,88785,6384,1067,2989,775
2831,88785,6384,908,3114,809
2832,88785,6132,1160,3114,809
2833,88785,6132,1160,3114,809
2834,88785,6132,1160,3114,809
2835,88785,6132,1160,3114,809
2836,88785,6132,1160,3114,809
2837,88785,6132,1160,3114,809
2838,88785,6132,1160,3114,809
2839,88724,6193,1160,3114,809
2840,88652,6265,1160,3114,809
2841,88623,6294,1160,3114,809
2842,88603,6314,1160,3114,809
2843,88566,6351,1160,3114,809
2844,88540,6377,1160,3114,809
2845,88517,6400,1160,3114,809
2846,88484,6433,1160,3114,809
2847,88448,6469,1160,3114,809
2848,88415,6502,1160,3114,809
2849,88382,6535,1160,3114,809
2850,88354,6563,1160,3114,809
2851,88302,6615,1160,3114,809
2852,88261,6656,1160,3114,809
2853,88206,6711,1160,3114,809
2854,88150,6767,1160,3114,809
2855,88150,6767,1019,3224,840
2856,88150,6518,1268,3224,840
2857,88150,6518,1268,3224,840
2858,88150,6518,1268,3224,840
2859,88150,6518,1268,3224,840
2860,88150,6518,1268,3224,840
2861,88150,6518,1268,3224,840
2862,88150,6518,1268,3224,840
2863,88096,6572,1268,3224,840
2864,88045,6623,1268,3224,840
2865,88013,6655,1268,3224,840
2866,87987,6681,1268,3224,840
2867,87954,6714,1268,3224,840
2868,87928,6740,1268,3224,840
2869,87887,6781,1268,3224,840
2870,87861,6807,1268,3224,840
2871,87837,6831,1268,3224,840
2872,87807,6861,1268,3224,840
2873,87780,6888,1268,3224,840
2874,87742,6926,1268,3224,840
2875,87688,6980,1268,3224,840
2876,87634,7034,1268,3224,840
2877,87581,7087,1268,3224,840
2878,87531,7137,1268,3224,840
2879,87531,7137,1109,3357,866
2880,87531,6844,1402,3357,866
2881,87531,6844,1402,3357,866
2882,87531,6844,1402,3357,866
2883,87531,6844,1402,3357,866
2884,87531,6844,1402,3357,866
2885,87531,6844,1402,3357,866
2886,87531,6844,1402,3357,866
2887,87478,6897,1402,3357,866
2888,87422,6953,1402,3357,866
2889,87398,6977,1402,3357,866
2890,87374,7001,1402,3357,866
2891,87348,7027,1402,3357,866
2892,87316,7059,1402,3357,866
2893,87279,7096,1402,3357,866
2894,87247,7128,1402,3357,866
2895,87219,7156,1402,3357,866
2896,87193,7182,1402,3357,866
2897,87158,7217,1402,3357,866
2898,87111,7264,1402,3357,866
2899,87065,7310,1402,3357,866
2900,87015,7360,1402,3357,866
2901,86958,7417,1402,3357,866
2902,86906,7469,1402,3357,866
2903,86906,7469,1229,3493,903
2904,86906,7172,1526,3493,903
2905,86906,7172,1526,3493,903
2906,86906,7172,1526,3493,903
2907,86906,7172,1526,3493,903
2908,86906,7172,1526,3493,903
2909,86906,7172,1526,3493,903
2910,86906,7172,1526,3493,903
2911,86847,7231,1526,3493,903
2912,86798,7280,1526,3493,903
2913,86780,7298,1526,3493,903
2914,86746,7332,1526,3493,903
2915,86728,7350,1526,3493,903
2916,86697,7381,1526,3493,903
2917,86672,7406,1526,3493,903
2918,86648,7430,1526,3493,903
2919,86625,7453,1526,3493,903
2920,86600,7478,1526,3493,903
2921,86574,7504,1526,3493,903
2922,86534,7544,1526,3493,903
2923,86472,7606,1526,3493,903
2924,86428,7650,1526,3493,903
2925,86372,7706,1526,3493,903
2926,86325,7753,1526,3493,903
2927,86325,7753,1326,3642,954
2928,86325,7427,1652,3642,954
2929,86325,7427,1652,3642,954
2930,86325,7427,1652,3642,954
2931,86325,7427,1652,3642,954
2932,86325,7427,1652,3642,954
2933,86325,7427,1652,3642,954
2934,86325,7427,1652,3642,954
2935,86270,7482,1652,3642,954
2936,86217,7535,1652,3642,954
2937,86192,7560,1652,3642,954
2938,86171,7581,1652,3642,954
2939,86145,7607,1652,3642,954
2940,86117,7635,1652,3642,954
2941,86090,7662,1652,3642,954
2942,86056,7696,1652,3642,954
2943,86026,7726,1652,3642,954
2944,86001,7751,1652,3642,954
2945,85979,7773,1652,3642,954
2946,85924,7828,1652,3642,954
2947,85875,7877,1652,3642,954
2948,85827,7925,1652,3642,954
2949,85770,7982,1652,3642,954
2950,85715,8037,1652,3642,954
2951,85715,8037,1449,3800,999
2952,85715,7686,1800,3800,999
2953,85715,7686,1800,3800,999
2954,85715,7686,1800,3800,999
2955,85715,7686,1800,3800,999
2956,85715,7686,1800,3800,999
2957,85715,7686,1800,3800,999
2958,85715,7686,1800,3800,999
2959,85640,7761,1800,3800,999
2960,85578,7823,1800,3800,999
2961,85559,7842,1800,3800,999
2962,85536,7865,1800,3800,999
2963,85516,7885,1800,3800,999
2964,85491,7910,1800,3800,999
2965,85459,7942,1800,3800,999
2966,85425,7976,1800,3800,999
2967,85395,8006,1800,3800,999
2968,85367,8034,1800,3800,999
2969,85343,8058,1800,3800,999
2970,85294,8107,1800,3800,999
2971,85248,8153,1800,3800,999
2972,85191,8210,1800,3800,999
2973,85144,8257,1800,3800,999
2974,85086,8315,1800,3800,999
2975,85086,8315,1552,4010,1037
2976,85086,7971,1896,4010,1037
2977,85086,7971,1896,4010,1037
2978,85086,7971,1896,4010,1037
2979,85086,7971,1896,4010,1037
2980,85086,7971,1896,4010,1037
2981,85086,7971,1896,4010,1037
2982,85086,7971,1896,4010,1037
2983,85036,8021,1896,4010,1037
2984,84979,8078,1896,4010,1037
2985,84961,8096,1896,4010,1037
2986,84934,8123,1896,4010,1037
2987,84906,8151,1896,4010,1037
2988,84886,8171,1896,4010,1037
2989,84861,8196,1896,4010,1037
2990,84832,8225,1896,4010,1037
2991,84810,8247,1896,4010,1037
2992,84782,8275,1896,4010,1037
2993,84742,8315,1896,4010,1037
2994,84692,8365,1896,4010,1037
2995,84643,8414,1896,4010,1037
2996,84592,8465,1896,4010,1037
2997,84544,8513,1896,4010,1037
2998,84508,8549,1896,4010,1037
2999,84508,8549,1627,4229,1087
3000,84508,8195,1981,4229,1087
3001,84508,8195,1981,4229,1087
3002,84508,8195,1981,4229,1087
3003,84508,8195,1981,4229,1087
3004,84508,8195,1981,4229,1087
3005,84508,8195,1981,4229,1087
3006,84508,8195,1981,4229,1087
3007,84432,8271,1981,4229,1087
3008,84371,8332,1981,4229,1087
3009,84348,8355,1981,4229,1087
3010,84320,8383,1981,4229,1087
3011,84284,8419,1981,4229,1087
3012,84252,8451,1981,4229,1087
3013,84219,8484,1981,4229,1087
3014,84199,8504,1981,4229,1087
3015,84176,8527,1981,4229,1087
3016,84147,8556,1981,4229,1087
3017,84109,8594,1981,4229,1087
3018,84069,8634,1981,4229,1087
3019,84018,8685,1981,4229,1087
3020,83964,8739,1981,4229,1087
3021,83915,8788,1981,4229,1087
3022,83854,8849,1981,4229,1087
3023,83854,8849,1684,4473,1140
3024,83854,8520,2013,4473,1140
3025,83854,8520,2013,4473,1140
3026,83854,8520,2013,4473,1140
3027,83854,8520,2013,4473,1140
3028,83854,8520,2013,4473,1140
3029,83854,8520,2013,4473,1140
3030,83854,8520,2013,4473,1140
3031,83799,8575,2013,4473,1140
3032,83728,8646,2013,4473,1140
3033,83701,8673,2013,4473,1140
3034,83668,8706,2013,4473,1140
3035,83633,8741,2013,4473,1140
3036,83605,8769,2013,4473,1140
3037,83572,8802,2013,4473,1140
3038,83540,8834,2013,4473,1140
3039,83510,8864,2013,4473,1140
3040,83477,8897,2013,4473,1140
3041,83446,8928,2013,4473,1140
3042,83402,8972,2013,4473,1140
3043,83344,9030,2013,4473,1140
3044,83292,9082,2013,4473,1140
3045,83239,9135,2013,4473,1140
3046,83181,9193,2013,4473,1140
3047,83181,9193,1683,4725,1218
3048,83181,8848,2028,4725,1218
3049,83181,8848,2028,4725,1218
3050,83181,8848,2028,4725,1218
3051,83181,8848,2028,4725,1218
3052,83181,8848,2028,4725,1218
3053,83181,8848,2028,4725,1218
3054,83181,8848,2028,4725,1218
3055,83108,8921,2028,4725,1218
3056,83043,8986,2028,4725,1218
3057,83013,9016,2028,4725,1218
3058,82982,9047,2028,4725,1218
3059,82950,9079,2028,4725,1218
3060,82921,9108,2028,4725,1218
3061,82893,9136,2028,4725,1218
3062,82863,9166,2028,4725,1218
3063,82820,9209,2028,4725,1218
3064,82780,9249,2028,4725,1218
3065,82748,9281,2028,4725,1218
3066,82699,9330,2028,4725,1218
3067,82636,9393,2028,4725,1218
3068,82572,9457,2028,4725,1218
3069,82524,9505,2028,4725,1218
3070,82459,9570,2028,4725,1218
3071,82459,9570,1699,4989,1283
3072,82459,9229,2040,4989,1283
3073,82459,9229,2040,4989,1283
3074,82459,9229,2040,4989,1283
3075,82459,9229,2040,4989,1283
3076,82459,9229,2040,4989,1283
3077,82459,9229,2040,4989,1283
3078,82459,9229,2040,4989,1283
3079,82368,9320,2040,4989,1283
3080,82284,9404,2040,4989,1283
3081,82245,9443,2040,4989,1283
3082,82223,9465,2040,4989,1283
3083,82187,9501,2040,4989,1283
3084,82156,9532,2040,4989,1283
3085,82122,9566,2040,4989,1283
3086,82074,9614,2040,4989,1283
3087,82028,9660,2040,4989,1283
3088,82003,9685,2040,4989,1283
3089,81970,9718,2040,4989,1283
3090,81908,9780,2040,4989,1283
3091,81840,9848,2040,4989,1283
3092,81772,9916,2040,4989,1283
3093,81705,9983,2040,4989,1283
3094,81621,10067,2040,4989,1283
3095,81621,10067,1719,5249,1344
3096,81621,9681,2105,5249,1344
3097,81621,9681,2105,5249,1344
3098,81621,9681,2105,5249,1344
3099,81621,9681,2105,5249,1344
3100,81621,9681,2105,5249,1344
3101,81621,9681,2105,5249,1344
3102,81621,9681,2105,5249,1344
3103,81527,9775,2105,5249,1344
3104,81439,9863,2105,5249,1344
3105,81402,9900,2105,5249,1344
3106,81365,9937,2105,5249,1344
3107,81322,9980,2105,5249,1344
3108,81285,10017,2105,5249,1344
3109,81251,10051,2105,5249,1344
3110,81209,10093,2105,5249,1344
3111,81165,10137,2105,5249,1344
3112,81124,10178,2105,5249,1344
3113,81079,10223,2105,5249,1344
3114,81027,10275,2105,5249,1344
3115,80951,10351,2105,5249,1344
3116,80880,10422,2105,5249,1344
3117,80811,10491,2105,5249,1344
3118,80732,10570,2105,5249,1344
3119,80732,10570,1767,5522,1409
3120,80732,10142,2195,5522,1409
3121,80732,10142,2195,5522,1409
3122,80732,10142,2195,5522,1409
3123,80732,10142,2195,5522,1409
3124,80732,10142,2195,5522,1409
3125,80732,10142,2195,5522,1409
3126,80732,10142,2195,5522,1409
3127,80658,10216,2195,5522,1409
3128,80574,10300,2195,5522,1409
3129,80537,10337,2195,5522,1409
3130,80498,10376,2195,5522,1409
3131,80461,10413,2195,5522,1409
3132,80419,10455,2195,5522,1409
3133,80389,10485,2195,5522,1409
3134,80355,10519,2195,5522,1409
3135,80323,10551,2195,5522,1409
3136,80269,10605,2195,5522,1409
3137,80230,10644,2195,5522,1409
3138,80180,10694,2195,5522,1409
3139,80097,10777,2195,5522,1409
3140,80023,10851,2195,5522,1409
3141,79959,10915,2195,5522,1409
3142,79879,10995,2195,5522,1409
3143,79879,10995,1868,5777,1481
3144,79879,10523,2340,5777,1481
3145,79879,10523,2340,5777,1481
3146,79879,10523,2340,5777,1481
3147,79879,10523,2340,5777,1481
3148,79879,10523,2340,5777,1481
3149,79879,10523,2340,5777,1481
3150,79879,10523,2340,5777,1481
3151,79791,10611,2340,5777,1481
3152,79716,10686,2340,5777,1481
3153,79687,10715,2340,5777,1481
3154,79662,10740,2340,5777,1481
3155,79618,10784,2340,5777,1481
3156,79580,10822,2340,5777,1481
3157,79544,10858,2340,5777,1481
3158,79508,10894,2340,5777,1481
3159,79469,10933,2340,5777,1481
3160,79439,10963,2340,5777,1481
3161,79401,11001,2340,5777,1481
3162,79349,11053,2340,5777,1481
3163,79269,11133,2340,5777,1481
3164,79205,11197,2340,5777,1481
3165,79133,11269,2340,5777,1481
3166,79065,11337,2340,5777,1481
3167,79065,11337,1997,6062,1539
3168,79065,10819,2515,6062,1539
3169,79065,10819,2515,6062,1539
3170,79065,10819,2515,6062,1539
3171,79065,10819,2515,6062,1539
3172,79065,10819,2515,6062,1539
3173,79065,10819,2515,6062,1539
3174,79065,10819,2515,6062,1539
3175,78982,10902,2515,6062,1539
3176,78878,11006,2515,6062,1539
3177,78842,11042,2515,6062,1539
3178,78802,11082,2515,6062,1539
3179,78762,11122,2515,6062,1539
3180,78725,11159,2515,6062,1539
3181,78682,11202,2515,6062,1539
3182,78651,11233,2515,6062,1539
3183,78606,11278,2515,6062,1539
3184,78566,11318,2515,6062,1539
3185,78520,11364,2515,6062,1539
3186,78466,11418,2515,6062,1539
3187,78394,11490,2515,6062,1539
3188,78324,11560,2515,6062,1539
3189,78253,11631,2515,6062,1539
3190,78186,11698,2515,6062,1539
3191,78186,11698,2184,6325,1607
3192,78186,11131,2751,6325,1607
3193,78186,11131,2751,6325,1607
3194,78186,11131,2751,6325,1607
3195,78186,11131,2751,6325,1607
3196,78186,11131,2751,6325,1607
3197,78186,11131,2751,6325,1607
3198,78186,11131,2751,6325,1607
3199,78112,11205,2751,6325,1607
3200,78029,11288,2751,6325,1607
3201,77991,11326,2751,6325,1607
3202,77950,11367,2751,6325,1607
3203,77898,11419,2751,6325,1607
3204,77854,11463,2751,6325,1607
3205,77810,11507,2751,6325,1607
3206,77773,11544,2751,6325,1607
3207,77731,11586,2751,6325,1607
3208,77693,11624,2751,6325,1607
3209,77649,11668,2751,6325,1607
3210,77584,11733,2751,6325,1607
3211,77518,11799,2751,6325,1607
3212,77435,11882,2751,6325,1607
3213,77355,11962,2751,6325,1607
3214,77278,12039,2751,6325,1607
3215,77278,12039,2420,6589,1674
3216,77278,11482,2977,6589,1674
3217,77278,11482,2977,6589,1674
3218,77278,11482,2977,6589,1674
3219,77278,11482,2977,6589,1674
3220,77278,11482,2977,6589,1674
3221,77278,11482,2977,6589,1674
3222,77278,11482,2977,6589,1674
3223,77191,11569,2977,6589,1674
3224,77113,11647,2977,6589,1674
3225,77074,11686,2977,6589,1674
3226,77031,11729,2977,6589,1674
3227,76992,11768,2977,6589,1674
3228,76963,11797,2977,6589,1674
3229,76915,11845,2977,6589,1674
3230,76876,11884,2977,6589,1674
3231,76841,11919,2977,6589,1674
3232,76798,11962,2977,6589,1674
3233,76761,11999,2977,6589,1674
3234,76710,12050,2977,6589,1674
3235,76640,12120,2977,6589,1674
3236,76572,12188,2977,6589,1674
3237,76515,12245,2977,6589,1674
3238,76437,12323,2977,6589,1674
3239,76437,12323,2571,6920,1749
3240,76437,11714,3180,6920,1749
3241,76437,11714,3180,6920,1749
3242,76437,11714,3180,6920,1749
3243,76437,11714,3180,6920,1749
3244,76437,11714,3180,6920,1749
3245,76437,11714,3180,6920,1749
3246,76437,11714,3180,6920,1749
3247,76358,11793,3180,6920,1749
3248,76269,11882,3180,6920,1749
3249,76226,11925,3180,6920,1749
3250,76196,11955,3180,6920,1749
3251,76147,12004,3180,6920,1749
3252,76098,12053,3180,6920,1749
3253,76047,12104,3180,6920,1749
3254,76007,12144,3180,6920,1749
3255,75978,12173,3180,6920,1749
3256,75931,12220,3180,6920,1749
3257,75881,12270,3180,6920,1749
3258,75830,12321,3180,6920,1749
3259,75750,12401,3180,6920,1749
3260,75655,12496,3180,6920,1749
3261,75577,12574,3180,6920,1749
3262,75512,12639,3180,6920,1749
3263,75512,12639,2767,7258,1824
3264,75512,12055,3351,7258,1824
3265,75512,12055,3351,7258,1824
3266,75512,12055,3351,7258,1824
3267,75512,12055,3351,7258,1824
3268,75512,12055,3351,7258,1824
3269,75512,12055,3351,7258,1824
3270,75512,12055,3351,7258,1824
3271,75433,12134,3351,7258,1824
3272,75348,12219,3351,7258,1824
3273,75308,12259,3351,7258,1824
3274,75281,12286,3351,7258,1824
3275,75247,12320,3351,7258,1824
3276,75201,12366,3351,7258,1824
3277,75163,12404,3351,7258,1824
3278,75137,12430,3351,7258,1824
3279,75095,12472,3351,7258,1824
3280,75050,12517,3351,7258,1824
3281,75004,12563,3351,7258,1824
3282,74938,12629,3351,7258,1824
3283,74867,12700,3351,7258,1824
3284,74790,12777,3351,7258,1824
3285,74697,12870,3351,7258,1824
3286,74609,12958,3351,7258,1824
3287,74609,12958,2864,7645,1924
3288,74609,12355,3467,7645,1924
3289,74609,12355,3467,7645,1924
3290,74609,12355,3467,7645,1924
3291,74609,12355,3467,7645,1924
3292,74609,12355,3467,7645,1924
3293,74609,12355,3467,7645,1924
3294,74609,12355,3467,7645,1924
3295,74501,12463,3467,7645,1924
3296,74411,12553,3467,7645,1924
3297,74371,12593,3467,7645,1924
3298,74332,12632,3467,7645,1924
3299,74295,12669,3467,7645,1924
3300,74260,12704,3467,7645,1924
3301,74212,12752,3467,7645,1924
3302,74167,12797,3467,7645,1924
3303,74109,12855,3467,7645,1924
3304,74068,12896,3467,7645,1924
3305,74026,12938,3467,7645,1924
3306,73972,12992,3467,7645,1924
3307,73894,13070,3467,7645,1924
3308,73809,13155,3467,7645,1924
3309,73734,13230,3467,7645,1924
3310,73647,13317,3467,7645,1924
3311,73647,13317,2932,8077,2027
3312,73647,12700,3549,8077,2027
3313,73647,12700,3549,8077,2027
3314,73647,12700,3549,8077,2027
3315,73647,12700,3549,8077,2027
3316,73647,12700,3549,8077,2027
3317,73647,12700,3549,8077,2027
3318,73647,12700,3549,8077,2027
3319,73544,12803,3549,8077,2027
3320,73456,12891,3549,8077,2027
3321,73408,12939,3549,8077,2027
3322,73366,12981,3549,8077,2027
3323,73326,13021,3549,8077,2027
3324,73293,13054,3549,8077,2027
3325,73244,13103,3549,8077,2027
3326,73197,13150,3549,8077,2027
3327,73148,13199,3549,8077,2027
3328,73105,13242,3549,8077,2027
3329,73055,13292,3549,8077,2027
3330,72992,13355,3549,8077,2027
3331,72912,13435,3549,8077,2027
3332,72812,13535,3549,8077,2027
3333,72744,13603,3549,8077,2027
3334,72661,13686,3549,8077,2027
3335,72661,13686,3018,8501,2134
3336,72661,13085,3619,8501,2134
3337,72661,13085,3619,8501,2134
3338,72661,13085,3619,8501,2134
3339,72661,13085,3619,8501,2134
3340,72661,13085,3619,8501,2134
3341,72661,13085,3619,8501,2134
3342,72661,13085,3619,8501,2134
3343,72559,13187,3619,8501,2134
3344,72446,13300,3619,8501,2134
3345,72388,13358,3619,8501,2134
3346,72340,13406,3619,8501,2134
3347,72297,13449,3619,8501,2134
3348,72249,13497,3619,8501,2134
3349,72196,13550,3619,8501,2134
3350,72138,13608,3619,8501,2134
3351,72081,13665,3619,8501,2134
3352,72023,13723,3619,8501,2134
3353,71983,13763,3619,8501,2134
3354,71930,13816,3619,8501,2134
3355,71832,13914,3619,8501,2134
3356,71753,13993,3619,8501,2134
3357,71665,14081,3619,8501,2134
3358,71581,14165,3619,8501,2134
3359,71581,14165,3039,8972,2243
3360,71581,13522,3682,8972,2243
3361,71581,13522,3682,8972,2243
3362,71581,13522,3682,8972,2243
3363,71581,13522,3682,8972,2243
3364,71581,13522,3682,8972,2243
3365,71581,13522,3682,8972,2243
3366,71581,13522,3682,8972,2243
3367,71482,13621,3682,8972,2243
3368,71381,13722,3682,8972,2243
3369,71329,13774,3682,8972,2243
3370,71288,13815,3682,8972,2243
3371,71233,13870,3682,8972,2243
3372,71191,13912,3682,8972,2243
3373,71127,13976,3682,8972,2243
3374,71071,14032,3682,8972,2243
3375,71016,14087,3682,8972,2243
3376,70961,14142,3682,8972,2243
3377,70909,14194,3682,8972,2243
3378,70830,14273,3682,8972,2243
3379,70730,14373,3682,8972,2243
3380,70649,14454,3682,8972,2243
3381,70550,14553,3682,8972,2243
3382,70449,14654,3682,8972,2243
3383,70449,14654,3047,9471,2379
3384,70449,14011,3690,9471,2379
3385,70449,14011,3690,9471,2379
3386,70449,14011,3690,9471,2379
3387,70449,14011,3690,9471,2379
3388,70449,14011,3690,9471,2379
3389,70449,14011,3690,9471,2379
3390,70449,14011,3690,9471,2379
3391,70329,14131,3690,9471,2379
3392,70247,14213,3690,9471,2379
3393,70200,14260,3690,9471,2379
3394,70148,14312,3690,9471,2379
3395,70090,14370,3690,9471,2379
3396,70044,14416,3690,9471,2379
3397,69978,14482,3690,9471,2379
3398,69918,14542,3690,9471,2379
3399,69872,14588,3690,9471,2379
3400,69810,14650,3690,9471,2379
3401,69775,14685,3690,9471,2379
3402,69700,14760,3690,9471,2379
3403,69608,14852,3690,9471,2379
3404,69494,14966,3690,9471,2379
3405,69372,15088,3690,9471,2379
3406,69286,15174,3690,9471,2379
3407,69286,15174,3071,9963,2506
3408,69286,14542,3703,9963,2506
3409,69286,14542,3703,9963,2506
3410,69286,14542,3703,9963,2506
3411,69286,14542,3703,9963,2506
3412,69286,14542,3703,9963,2506
3413,69286,14542,3703,9963,2506
3414,69286,14542,3703,9963,2506
3415,69181,14647,3703,9963,2506
3416,69087,14741,3703,9963,2506
3417,69044,14784,3703,9963,2506
3418,68999,14829,3703,9963,2506
3419,68943,14885,3703,9963,2506
3420,68880,14948,3703,9963,2506
3421,68803,15025,3703,9963,2506
3422,68737,15091,3703,9963,2506
3423,68665,15163,3703,9963,2506
3424,68612,15216,3703,9963,2506
3425,68557,15271,3703,9963,2506
3426,68483,15345,3703,9963,2506
3427,68356,15472,3703,9963,2506
3428,68259,15569,3703,9963,2506
3429,68149,15679,3703,9963,2506
3430,68047,15781,3703,9963,2506
3431,68047,15781,3078,10473,2621
3432,68047,15074,3785,10473,2621
3433,68047,15074,3785,10473,2621
3434,68047,15074,3785,10473,2621
3435,68047,15074,3785,10473,2621
3436,68047,15074,3785,10473,2621
3437,68047,15074,3785,10473,2621
3438,68047,15074,3785,10473,2621
3439,67937,15184,3785,10473,2621
3440,67806,15315,3785,10473,2621
3441,67764,15357,3785,10473,2621
3442,67703,15418,3785,10473,2621
3443,67655,15466,3785,10473,2621
3444,67594,15527,3785,10473,2621
3445,67533,15588,3785,10473,2621
3446,67488,15633,3785,10473,2621
3447,67440,15681,3785,10473,2621
3448,67393,15728,3785,10473,2621
3449,67334,15787,3785,10473,2621
3450,67262,15859,3785,10473,2621
3451,67138,15983,3785,10473,2621
3452,67037,16084,3785,10473,2621
3453,66918,16203,3785,10473,2621
3454,66816,16305,3785,10473,2621
3455,66816,16305,3204,10944,2731
3456,66816,15558,3951,10944,2731
3457,66816,15558,3951,10944,2731
3458,66816,15558,3951,10944,2731
3459,66816,15558,3951,10944,2731
3460,66816,15558,3951,10944,2731
3461,66816,15558,3951,10944,2731
3462,66816,15558,3951,10944,2731
3463,66696,15678,3951,10944,2731
3464,66597,15777,3951,10944,2731
3465,66543,15831,3951,10944,2731
3466,66495,15879,3951,10944,2731
3467,66443,15931,3951,10944,2731
3468,66387,15987,3951,10944,2731
3469,66326,16048,3951,10944,2731
3470,66258,16116,3951,10944,2731
3471,66190,16184,3951,10944,2731
3472,66145,16229,3951,10944,2731
3473,66103,16271,3951,10944,2731
3474,66030,16344,3951,10944,2731
3475,65919,16455,3951,10944,2731
3476,65804,16570,3951,10944,2731
3477,65701,16673,3951,10944,2731
3478,65591,16783,3951,10944,2731
3479,65591,16783,3341,11437,2848
3480,65591,15980,4144,11437,2848
3481,65591,15980,4144,11437,2848
3482,65591,15980,4144,11437,2848
3483,65591,15980,4144,11437,2848
3484,65591,15980,4144,11437,2848
3485,65591,15980,4144,11437,2848
3486,65591,15980,4144,11437,2848
